Group	Tools	Tools_Values
percent0.05	FiveTools_Union	5
percent0.05	FiveTools_Union	7
percent0.05	FiveTools_Union	8
percent0.05	FiveTools_Union	8
percent0.05	FiveTools_Union	10
percent0.05	FiveTools_Union	5
percent0.05	FiveTools_Union	7
percent0.05	FiveTools_Union	6
percent0.05	FiveTools_Union	9
percent0.05	FiveTools_Union	7
percent0.05	FiveTools_Union	4
percent0.05	FiveTools_Union	8
percent0.05	FiveTools_Union	6
percent0.05	FiveTools_Union	10
percent0.05	FiveTools_Union	6
percent0.05	FiveTools_Union	5
percent0.05	FiveTools_Union	7
percent0.05	FiveTools_Union	3
percent0.05	FiveTools_Union	7
percent0.05	FiveTools_Union	7
percent0.05	FiveTools_Union	7
percent0.05	FiveTools_Union	9
percent0.05	FiveTools_Union	7
percent0.05	FiveTools_Union	6
percent0.05	FiveTools_Union	6
percent0.05	FiveTools_Union	3
percent0.05	FiveTools_Union	9
percent0.05	FiveTools_Union	7
percent0.05	FiveTools_Union	4
percent0.05	FiveTools_Union	7
percent0.05	FiveTools_Union	3
percent0.05	FiveTools_Union	5
percent0.05	FiveTools_Union	4
percent0.05	FiveTools_Union	6
percent0.05	FiveTools_Union	5
percent0.05	FiveTools_Union	7
percent0.05	FiveTools_Union	4
percent0.05	FiveTools_Union	9
percent0.05	FiveTools_Union	5
percent0.05	FiveTools_Union	5
percent0.05	FiveTools_Union	4
percent0.05	FiveTools_Union	9
percent0.05	FiveTools_Union	6
percent0.05	FiveTools_Union	8
percent0.05	FiveTools_Union	3
percent0.05	FiveTools_Union	8
percent0.05	FiveTools_Union	8
percent0.05	FiveTools_Union	8
percent0.05	FiveTools_Union	7
percent0.05	FiveTools_Union	6
percent0.05	FiveTools_Union	5
percent0.05	FiveTools_Union	10
percent0.05	FiveTools_Union	6
percent0.05	FiveTools_Union	6
percent0.05	FiveTools_Union	5
percent0.05	FiveTools_Union	7
percent0.05	FiveTools_Union	8
percent0.05	FiveTools_Union	7
percent0.05	FiveTools_Union	4
percent0.05	FiveTools_Union	8
percent0.05	FiveTools_Union	8
percent0.05	FiveTools_Union	9
percent0.05	FiveTools_Union	9
percent0.05	FiveTools_Union	7
percent0.05	FiveTools_Union	7
percent0.05	FiveTools_Union	6
percent0.05	FiveTools_Union	7
percent0.05	FiveTools_Union	5
percent0.05	FiveTools_Union	7
percent0.05	FiveTools_Union	12
percent0.05	FiveTools_Union	5
percent0.05	FiveTools_Union	4
percent0.05	FiveTools_Union	7
percent0.05	FiveTools_Union	7
percent0.05	FiveTools_Union	5
percent0.05	FiveTools_Union	9
percent0.05	FiveTools_Union	7
percent0.05	FiveTools_Union	7
percent0.05	FiveTools_Union	6
percent0.05	FiveTools_Union	6
percent0.05	FiveTools_Union	4
percent0.05	FiveTools_Union	5
percent0.05	FiveTools_Union	8
percent0.05	FiveTools_Union	6
percent0.05	FiveTools_Union	5
percent0.05	FiveTools_Union	7
percent0.05	FiveTools_Union	5
percent0.05	FiveTools_Union	6
percent0.05	FiveTools_Union	12
percent0.05	FiveTools_Union	9
percent0.05	FiveTools_Union	5
percent0.05	FiveTools_Union	6
percent0.05	FiveTools_Union	5
percent0.05	FiveTools_Union	12
percent0.05	FiveTools_Union	8
percent0.05	FiveTools_Union	9
percent0.05	FiveTools_Union	4
percent0.05	FiveTools_Union	5
percent0.05	FiveTools_Union	4
percent0.05	FiveTools_Union	3
percent0.10	FiveTools_Union	15
percent0.10	FiveTools_Union	12
percent0.10	FiveTools_Union	12
percent0.10	FiveTools_Union	11
percent0.10	FiveTools_Union	16
percent0.10	FiveTools_Union	17
percent0.10	FiveTools_Union	9
percent0.10	FiveTools_Union	12
percent0.10	FiveTools_Union	16
percent0.10	FiveTools_Union	12
percent0.10	FiveTools_Union	13
percent0.10	FiveTools_Union	16
percent0.10	FiveTools_Union	9
percent0.10	FiveTools_Union	14
percent0.10	FiveTools_Union	12
percent0.10	FiveTools_Union	14
percent0.10	FiveTools_Union	16
percent0.10	FiveTools_Union	12
percent0.10	FiveTools_Union	20
percent0.10	FiveTools_Union	16
percent0.10	FiveTools_Union	12
percent0.10	FiveTools_Union	20
percent0.10	FiveTools_Union	12
percent0.10	FiveTools_Union	16
percent0.10	FiveTools_Union	8
percent0.10	FiveTools_Union	13
percent0.10	FiveTools_Union	18
percent0.10	FiveTools_Union	14
percent0.10	FiveTools_Union	13
percent0.10	FiveTools_Union	12
percent0.10	FiveTools_Union	12
percent0.10	FiveTools_Union	13
percent0.10	FiveTools_Union	12
percent0.10	FiveTools_Union	13
percent0.10	FiveTools_Union	13
percent0.10	FiveTools_Union	13
percent0.10	FiveTools_Union	14
percent0.10	FiveTools_Union	19
percent0.10	FiveTools_Union	8
percent0.10	FiveTools_Union	10
percent0.10	FiveTools_Union	12
percent0.10	FiveTools_Union	18
percent0.10	FiveTools_Union	15
percent0.10	FiveTools_Union	16
percent0.10	FiveTools_Union	14
percent0.10	FiveTools_Union	14
percent0.10	FiveTools_Union	13
percent0.10	FiveTools_Union	10
percent0.10	FiveTools_Union	11
percent0.10	FiveTools_Union	11
percent0.10	FiveTools_Union	14
percent0.10	FiveTools_Union	14
percent0.10	FiveTools_Union	10
percent0.10	FiveTools_Union	13
percent0.10	FiveTools_Union	15
percent0.10	FiveTools_Union	13
percent0.10	FiveTools_Union	16
percent0.10	FiveTools_Union	12
percent0.10	FiveTools_Union	10
percent0.10	FiveTools_Union	14
percent0.10	FiveTools_Union	13
percent0.10	FiveTools_Union	14
percent0.10	FiveTools_Union	15
percent0.10	FiveTools_Union	13
percent0.10	FiveTools_Union	16
percent0.10	FiveTools_Union	12
percent0.10	FiveTools_Union	11
percent0.10	FiveTools_Union	9
percent0.10	FiveTools_Union	15
percent0.10	FiveTools_Union	23
percent0.10	FiveTools_Union	10
percent0.10	FiveTools_Union	9
percent0.10	FiveTools_Union	16
percent0.10	FiveTools_Union	15
percent0.10	FiveTools_Union	9
percent0.10	FiveTools_Union	19
percent0.10	FiveTools_Union	13
percent0.10	FiveTools_Union	14
percent0.10	FiveTools_Union	15
percent0.10	FiveTools_Union	13
percent0.10	FiveTools_Union	10
percent0.10	FiveTools_Union	9
percent0.10	FiveTools_Union	15
percent0.10	FiveTools_Union	13
percent0.10	FiveTools_Union	12
percent0.10	FiveTools_Union	18
percent0.10	FiveTools_Union	11
percent0.10	FiveTools_Union	12
percent0.10	FiveTools_Union	23
percent0.10	FiveTools_Union	12
percent0.10	FiveTools_Union	14
percent0.10	FiveTools_Union	12
percent0.10	FiveTools_Union	10
percent0.10	FiveTools_Union	19
percent0.10	FiveTools_Union	11
percent0.10	FiveTools_Union	14
percent0.10	FiveTools_Union	9
percent0.10	FiveTools_Union	14
percent0.10	FiveTools_Union	11
percent0.10	FiveTools_Union	10
percent0.15	FiveTools_Union	18
percent0.15	FiveTools_Union	18
percent0.15	FiveTools_Union	14
percent0.15	FiveTools_Union	19
percent0.15	FiveTools_Union	27
percent0.15	FiveTools_Union	24
percent0.15	FiveTools_Union	16
percent0.15	FiveTools_Union	22
percent0.15	FiveTools_Union	24
percent0.15	FiveTools_Union	18
percent0.15	FiveTools_Union	16
percent0.15	FiveTools_Union	23
percent0.15	FiveTools_Union	12
percent0.15	FiveTools_Union	17
percent0.15	FiveTools_Union	15
percent0.15	FiveTools_Union	21
percent0.15	FiveTools_Union	18
percent0.15	FiveTools_Union	18
percent0.15	FiveTools_Union	30
percent0.15	FiveTools_Union	24
percent0.15	FiveTools_Union	18
percent0.15	FiveTools_Union	23
percent0.15	FiveTools_Union	16
percent0.15	FiveTools_Union	28
percent0.15	FiveTools_Union	15
percent0.15	FiveTools_Union	18
percent0.15	FiveTools_Union	21
percent0.15	FiveTools_Union	19
percent0.15	FiveTools_Union	23
percent0.15	FiveTools_Union	18
percent0.15	FiveTools_Union	19
percent0.15	FiveTools_Union	20
percent0.15	FiveTools_Union	22
percent0.15	FiveTools_Union	17
percent0.15	FiveTools_Union	19
percent0.15	FiveTools_Union	20
percent0.15	FiveTools_Union	21
percent0.15	FiveTools_Union	25
percent0.15	FiveTools_Union	15
percent0.15	FiveTools_Union	15
percent0.15	FiveTools_Union	24
percent0.15	FiveTools_Union	23
percent0.15	FiveTools_Union	23
percent0.15	FiveTools_Union	24
percent0.15	FiveTools_Union	19
percent0.15	FiveTools_Union	20
percent0.15	FiveTools_Union	20
percent0.15	FiveTools_Union	18
percent0.15	FiveTools_Union	23
percent0.15	FiveTools_Union	17
percent0.15	FiveTools_Union	21
percent0.15	FiveTools_Union	19
percent0.15	FiveTools_Union	13
percent0.15	FiveTools_Union	20
percent0.15	FiveTools_Union	19
percent0.15	FiveTools_Union	19
percent0.15	FiveTools_Union	22
percent0.15	FiveTools_Union	20
percent0.15	FiveTools_Union	14
percent0.15	FiveTools_Union	19
percent0.15	FiveTools_Union	19
percent0.15	FiveTools_Union	19
percent0.15	FiveTools_Union	21
percent0.15	FiveTools_Union	22
percent0.15	FiveTools_Union	26
percent0.15	FiveTools_Union	20
percent0.15	FiveTools_Union	15
percent0.15	FiveTools_Union	13
percent0.15	FiveTools_Union	21
percent0.15	FiveTools_Union	29
percent0.15	FiveTools_Union	15
percent0.15	FiveTools_Union	21
percent0.15	FiveTools_Union	23
percent0.15	FiveTools_Union	26
percent0.15	FiveTools_Union	14
percent0.15	FiveTools_Union	30
percent0.15	FiveTools_Union	15
percent0.15	FiveTools_Union	19
percent0.15	FiveTools_Union	19
percent0.15	FiveTools_Union	19
percent0.15	FiveTools_Union	19
percent0.15	FiveTools_Union	17
percent0.15	FiveTools_Union	23
percent0.15	FiveTools_Union	18
percent0.15	FiveTools_Union	21
percent0.15	FiveTools_Union	26
percent0.15	FiveTools_Union	19
percent0.15	FiveTools_Union	16
percent0.15	FiveTools_Union	27
percent0.15	FiveTools_Union	22
percent0.15	FiveTools_Union	16
percent0.15	FiveTools_Union	17
percent0.15	FiveTools_Union	16
percent0.15	FiveTools_Union	25
percent0.15	FiveTools_Union	18
percent0.15	FiveTools_Union	18
percent0.15	FiveTools_Union	18
percent0.15	FiveTools_Union	19
percent0.15	FiveTools_Union	17
percent0.15	FiveTools_Union	17
percent0.25	FiveTools_Union	26
percent0.25	FiveTools_Union	28
percent0.25	FiveTools_Union	33
percent0.25	FiveTools_Union	31
percent0.25	FiveTools_Union	42
percent0.25	FiveTools_Union	40
percent0.25	FiveTools_Union	30
percent0.25	FiveTools_Union	29
percent0.25	FiveTools_Union	41
percent0.25	FiveTools_Union	26
percent0.25	FiveTools_Union	31
percent0.25	FiveTools_Union	38
percent0.25	FiveTools_Union	22
percent0.25	FiveTools_Union	36
percent0.25	FiveTools_Union	31
percent0.25	FiveTools_Union	35
percent0.25	FiveTools_Union	34
percent0.25	FiveTools_Union	31
percent0.25	FiveTools_Union	38
percent0.25	FiveTools_Union	32
percent0.25	FiveTools_Union	30
percent0.25	FiveTools_Union	34
percent0.25	FiveTools_Union	33
percent0.25	FiveTools_Union	39
percent0.25	FiveTools_Union	25
percent0.25	FiveTools_Union	30
percent0.25	FiveTools_Union	32
percent0.25	FiveTools_Union	31
percent0.25	FiveTools_Union	38
percent0.25	FiveTools_Union	26
percent0.25	FiveTools_Union	34
percent0.25	FiveTools_Union	34
percent0.25	FiveTools_Union	36
percent0.25	FiveTools_Union	31
percent0.25	FiveTools_Union	34
percent0.25	FiveTools_Union	32
percent0.25	FiveTools_Union	37
percent0.25	FiveTools_Union	42
percent0.25	FiveTools_Union	29
percent0.25	FiveTools_Union	28
percent0.25	FiveTools_Union	39
percent0.25	FiveTools_Union	31
percent0.25	FiveTools_Union	48
percent0.25	FiveTools_Union	36
percent0.25	FiveTools_Union	33
percent0.25	FiveTools_Union	27
percent0.25	FiveTools_Union	32
percent0.25	FiveTools_Union	28
percent0.25	FiveTools_Union	29
percent0.25	FiveTools_Union	23
percent0.25	FiveTools_Union	33
percent0.25	FiveTools_Union	33
percent0.25	FiveTools_Union	30
percent0.25	FiveTools_Union	33
percent0.25	FiveTools_Union	31
percent0.25	FiveTools_Union	34
percent0.25	FiveTools_Union	30
percent0.25	FiveTools_Union	31
percent0.25	FiveTools_Union	37
percent0.25	FiveTools_Union	31
percent0.25	FiveTools_Union	28
percent0.25	FiveTools_Union	35
percent0.25	FiveTools_Union	33
percent0.25	FiveTools_Union	37
percent0.25	FiveTools_Union	40
percent0.25	FiveTools_Union	27
percent0.25	FiveTools_Union	21
percent0.25	FiveTools_Union	26
percent0.25	FiveTools_Union	33
percent0.25	FiveTools_Union	41
percent0.25	FiveTools_Union	24
percent0.25	FiveTools_Union	34
percent0.25	FiveTools_Union	39
percent0.25	FiveTools_Union	39
percent0.25	FiveTools_Union	26
percent0.25	FiveTools_Union	47
percent0.25	FiveTools_Union	28
percent0.25	FiveTools_Union	36
percent0.25	FiveTools_Union	28
percent0.25	FiveTools_Union	35
percent0.25	FiveTools_Union	31
percent0.25	FiveTools_Union	30
percent0.25	FiveTools_Union	38
percent0.25	FiveTools_Union	30
percent0.25	FiveTools_Union	36
percent0.25	FiveTools_Union	42
percent0.25	FiveTools_Union	33
percent0.25	FiveTools_Union	27
percent0.25	FiveTools_Union	38
percent0.25	FiveTools_Union	37
percent0.25	FiveTools_Union	29
percent0.25	FiveTools_Union	27
percent0.25	FiveTools_Union	32
percent0.25	FiveTools_Union	40
percent0.25	FiveTools_Union	33
percent0.25	FiveTools_Union	32
percent0.25	FiveTools_Union	34
percent0.25	FiveTools_Union	34
percent0.25	FiveTools_Union	26
percent0.25	FiveTools_Union	27
percent0.50	FiveTools_Union	68
percent0.50	FiveTools_Union	64
percent0.50	FiveTools_Union	57
percent0.50	FiveTools_Union	63
percent0.50	FiveTools_Union	74
percent0.50	FiveTools_Union	75
percent0.50	FiveTools_Union	62
percent0.50	FiveTools_Union	62
percent0.50	FiveTools_Union	72
percent0.50	FiveTools_Union	69
percent0.50	FiveTools_Union	71
percent0.50	FiveTools_Union	66
percent0.50	FiveTools_Union	58
percent0.50	FiveTools_Union	78
percent0.50	FiveTools_Union	59
percent0.50	FiveTools_Union	69
percent0.50	FiveTools_Union	56
percent0.50	FiveTools_Union	67
percent0.50	FiveTools_Union	84
percent0.50	FiveTools_Union	71
percent0.50	FiveTools_Union	90
percent0.50	FiveTools_Union	57
percent0.50	FiveTools_Union	60
percent0.50	FiveTools_Union	72
percent0.50	FiveTools_Union	64
percent0.50	FiveTools_Union	60
percent0.50	FiveTools_Union	61
percent0.50	FiveTools_Union	61
percent0.50	FiveTools_Union	75
percent0.50	FiveTools_Union	57
percent0.50	FiveTools_Union	72
percent0.50	FiveTools_Union	60
percent0.50	FiveTools_Union	79
percent0.50	FiveTools_Union	62
percent0.50	FiveTools_Union	70
percent0.50	FiveTools_Union	67
percent0.50	FiveTools_Union	64
percent0.50	FiveTools_Union	70
percent0.50	FiveTools_Union	66
percent0.50	FiveTools_Union	56
percent0.50	FiveTools_Union	73
percent0.50	FiveTools_Union	66
percent0.50	FiveTools_Union	135
percent0.50	FiveTools_Union	69
percent0.50	FiveTools_Union	59
percent0.50	FiveTools_Union	67
percent0.50	FiveTools_Union	69
percent0.50	FiveTools_Union	87
percent0.50	FiveTools_Union	58
percent0.50	FiveTools_Union	58
percent0.50	FiveTools_Union	59
percent0.50	FiveTools_Union	70
percent0.50	FiveTools_Union	68
percent0.50	FiveTools_Union	62
percent0.50	FiveTools_Union	52
percent0.50	FiveTools_Union	65
percent0.50	FiveTools_Union	62
percent0.50	FiveTools_Union	54
percent0.50	FiveTools_Union	65
percent0.50	FiveTools_Union	65
percent0.50	FiveTools_Union	61
percent0.50	FiveTools_Union	61
percent0.50	FiveTools_Union	68
percent0.50	FiveTools_Union	79
percent0.50	FiveTools_Union	86
percent0.50	FiveTools_Union	66
percent0.50	FiveTools_Union	54
percent0.50	FiveTools_Union	54
percent0.50	FiveTools_Union	66
percent0.50	FiveTools_Union	83
percent0.50	FiveTools_Union	52
percent0.50	FiveTools_Union	75
percent0.50	FiveTools_Union	78
percent0.50	FiveTools_Union	68
percent0.50	FiveTools_Union	54
percent0.50	FiveTools_Union	98
percent0.50	FiveTools_Union	66
percent0.50	FiveTools_Union	69
percent0.50	FiveTools_Union	57
percent0.50	FiveTools_Union	62
percent0.50	FiveTools_Union	65
percent0.50	FiveTools_Union	62
percent0.50	FiveTools_Union	64
percent0.50	FiveTools_Union	62
percent0.50	FiveTools_Union	67
percent0.50	FiveTools_Union	66
percent0.50	FiveTools_Union	65
percent0.50	FiveTools_Union	58
percent0.50	FiveTools_Union	64
percent0.50	FiveTools_Union	89
percent0.50	FiveTools_Union	60
percent0.50	FiveTools_Union	56
percent0.50	FiveTools_Union	52
percent0.50	FiveTools_Union	75
percent0.50	FiveTools_Union	65
percent0.50	FiveTools_Union	56
percent0.50	FiveTools_Union	72
percent0.50	FiveTools_Union	65
percent0.50	FiveTools_Union	53
percent0.50	FiveTools_Union	56
percent1	FiveTools_Union	217
percent1	FiveTools_Union	178
percent1	FiveTools_Union	189
percent1	FiveTools_Union	115
percent1	FiveTools_Union	158
percent1	FiveTools_Union	185
percent1	FiveTools_Union	195
percent1	FiveTools_Union	168
percent1	FiveTools_Union	300
percent1	FiveTools_Union	130
percent1	FiveTools_Union	186
percent1	FiveTools_Union	175
percent1	FiveTools_Union	159
percent1	FiveTools_Union	139
percent1	FiveTools_Union	269
percent1	FiveTools_Union	182
percent1	FiveTools_Union	149
percent1	FiveTools_Union	301
percent1	FiveTools_Union	231
percent1	FiveTools_Union	157
percent1	FiveTools_Union	201
percent1	FiveTools_Union	194
percent1	FiveTools_Union	157
percent1	FiveTools_Union	284
percent1	FiveTools_Union	118
percent1	FiveTools_Union	114
percent1	FiveTools_Union	155
percent1	FiveTools_Union	123
percent1	FiveTools_Union	215
percent1	FiveTools_Union	175
percent1	FiveTools_Union	304
percent1	FiveTools_Union	168
percent1	FiveTools_Union	198
percent1	FiveTools_Union	119
percent1	FiveTools_Union	301
percent1	FiveTools_Union	154
percent1	FiveTools_Union	251
percent1	FiveTools_Union	259
percent1	FiveTools_Union	197
percent1	FiveTools_Union	127
percent1	FiveTools_Union	203
percent1	FiveTools_Union	148
percent1	FiveTools_Union	313
percent1	FiveTools_Union	130
percent1	FiveTools_Union	153
percent1	FiveTools_Union	125
percent1	FiveTools_Union	239
percent1	FiveTools_Union	200
percent1	FiveTools_Union	117
percent1	FiveTools_Union	157
percent1	FiveTools_Union	125
percent1	FiveTools_Union	193
percent1	FiveTools_Union	209
percent1	FiveTools_Union	298
percent1	FiveTools_Union	225
percent1	FiveTools_Union	184
percent1	FiveTools_Union	120
percent1	FiveTools_Union	248
percent1	FiveTools_Union	111
percent1	FiveTools_Union	155
percent1	FiveTools_Union	124
percent1	FiveTools_Union	122
percent1	FiveTools_Union	230
percent1	FiveTools_Union	304
percent1	FiveTools_Union	218
percent1	FiveTools_Union	193
percent1	FiveTools_Union	229
percent1	FiveTools_Union	116
percent1	FiveTools_Union	121
percent1	FiveTools_Union	202
percent1	FiveTools_Union	113
percent1	FiveTools_Union	218
percent1	FiveTools_Union	150
percent1	FiveTools_Union	123
percent1	FiveTools_Union	178
percent1	FiveTools_Union	207
percent1	FiveTools_Union	179
percent1	FiveTools_Union	168
percent1	FiveTools_Union	117
percent1	FiveTools_Union	194
percent1	FiveTools_Union	167
percent1	FiveTools_Union	213
percent1	FiveTools_Union	167
percent1	FiveTools_Union	184
percent1	FiveTools_Union	172
percent1	FiveTools_Union	149
percent1	FiveTools_Union	121
percent1	FiveTools_Union	251
percent1	FiveTools_Union	268
percent1	FiveTools_Union	159
percent1	FiveTools_Union	157
percent1	FiveTools_Union	120
percent1	FiveTools_Union	120
percent1	FiveTools_Union	168
percent1	FiveTools_Union	174
percent1	FiveTools_Union	109
percent1	FiveTools_Union	165
percent1	FiveTools_Union	173
percent1	FiveTools_Union	167
percent1	FiveTools_Union	134
percent0.05	metagenomeSeq	5
percent0.05	metagenomeSeq	0
percent0.05	metagenomeSeq	0
percent0.05	metagenomeSeq	0
percent0.05	metagenomeSeq	1
percent0.05	metagenomeSeq	0
percent0.05	metagenomeSeq	7
percent0.05	metagenomeSeq	12
percent0.05	metagenomeSeq	0
percent0.05	metagenomeSeq	4
percent0.05	metagenomeSeq	6
percent0.05	metagenomeSeq	0
percent0.05	metagenomeSeq	9
percent0.05	metagenomeSeq	0
percent0.05	metagenomeSeq	2
percent0.05	metagenomeSeq	0
percent0.05	metagenomeSeq	0
percent0.05	metagenomeSeq	0
percent0.05	metagenomeSeq	0
percent0.05	metagenomeSeq	0
percent0.05	metagenomeSeq	7
percent0.05	metagenomeSeq	6
percent0.05	metagenomeSeq	2
percent0.05	metagenomeSeq	0
percent0.05	metagenomeSeq	0
percent0.05	metagenomeSeq	0
percent0.05	metagenomeSeq	0
percent0.05	metagenomeSeq	0
percent0.05	metagenomeSeq	8
percent0.05	metagenomeSeq	0
percent0.05	metagenomeSeq	4
percent0.05	metagenomeSeq	0
percent0.05	metagenomeSeq	6
percent0.05	metagenomeSeq	0
percent0.05	metagenomeSeq	0
percent0.05	metagenomeSeq	0
percent0.05	metagenomeSeq	0
percent0.05	metagenomeSeq	0
percent0.05	metagenomeSeq	0
percent0.05	metagenomeSeq	0
percent0.05	metagenomeSeq	0
percent0.05	metagenomeSeq	2
percent0.05	metagenomeSeq	4
